일자|시간|구분,연월일,시간,구분,year,quarter,month,day,weekday,음력일시,lunar_year,lunar_month,lunar_day,기온,기압,습도
2019-02-19 07 E,2019-02-19,07,4,2019,1,2,19,1,2019-01-15,2019,1,15,-3.0084221928561434,1018.4079925537109,65.00666666666666
2019-02-19 08 E,2019-02-19,08,4,2019,1,2,19,1,2019-01-15,2019,1,15,-2.6400907039651464,1018.5029974365234,67.05666666666667
2019-02-19 09 E,2019-02-19,09,4,2019,1,2,19,1,2019-01-15,2019,1,15,-1.9463029425049196,1018.7896618652344,45.873333333333335
2019-02-19 10 E,2019-02-19,10,4,2019,1,2,19,1,2019-01-15,2019,1,15,-0.5436474987660929,1018.5460048421224,34.81
2019-02-19 11 E,2019-02-19,11,4,2019,1,2,19,1,2019-01-15,2019,1,15,0.5067636676639493,1018.0056789143879,36.47
2019-02-19 12 E,2019-02-19,12,4,2019,1,2,19,1,2019-01-15,2019,1,15,1.7260460410516147,1017.4323313395183,34.06
2019-02-19 13 E,2019-02-19,13,4,2019,1,2,19,1,2019-01-15,2019,1,15,2.717958425295277,1017.0276733398438,32.99
2019-02-19 14 E,2019-02-19,14,4,2019,1,2,19,1,2019-01-15,2019,1,15,3.08505014296831,1016.3279974365236,35.27666666666667
2019-02-19 15 E,2019-02-19,15,4,2019,1,2,19,1,2019-01-15,2019,1,15,3.066719300657851,1016.6016711425782,35.43666666666667
2019-02-19 16 E,2019-02-19,16,4,2019,1,2,19,1,2019-01-15,2019,1,15,2.917925333149835,1016.6666748046874,35.85999999999999
2019-02-19 17 E,2019-02-19,17,4,2019,1,2,19,1,2019-01-15,2019,1,15,2.4851732883784354,1016.5693391927083,36.66
2019-02-19 18 E,2019-02-19,18,4,2019,1,2,19,1,2019-01-15,2019,1,15,1.4751073158415002,1016.7970045979818,32.86666666666667
2019-02-19 19 E,2019-02-19,19,4,2019,1,2,19,1,2019-01-15,2019,1,15,0.5636430956898005,1017.2446543375651,37.656666666666666
2019-02-19 20 E,2019-02-19,20,4,2019,1,2,19,1,2019-01-15,2019,1,15,-0.18028728332837315,1017.3949867757161,35.333333333333336
2019-02-19 21 E,2019-02-19,21,4,2019,1,2,19,1,2019-01-15,2019,1,15,-0.3734978745277871,1016.7709865315755,39.086666666666666
2019-02-19 22 E,2019-02-19,22,4,2019,1,2,19,1,2019-01-15,2019,1,15,-0.9460418297389279,1018.4403267415364,53.370000000000005
2019-02-19 23 E,2019-02-19,23,4,2019,1,2,19,1,2019-01-15,2019,1,15,-1.4679740910974157,1016.8280133056641,53.166666666666664
2019-02-19 24 E,2019-02-19,24,4,2019,1,2,19,1,2019-01-15,2019,1,15,-1.4603804361111596,1016.7870141601562,51.949999999999996
2019-02-20 01 E,2019-02-20,01,4,2019,1,2,20,2,2019-01-16,2019,1,16,-1.964249260070389,1020.6513454182942,62.48
2019-02-20 02 E,2019-02-20,02,4,2019,1,2,20,2,2019-01-16,2019,1,16,-2.3628369352543808,1020.1759997558593,62.71666666666667
2019-02-20 03 E,2019-02-20,03,4,2019,1,2,20,2,2019-01-16,2019,1,16,-2.635714155652716,1020.156678466797,61.919999999999995
2019-02-20 04 E,2019-02-20,04,4,2019,1,2,20,2,2019-01-16,2019,1,16,-2.9465466552285022,1019.9283483886719,61.03333333333333
2019-02-20 05 E,2019-02-20,05,4,2019,1,2,20,2,2019-01-16,2019,1,16,-3.1763670410754643,1020.0840034993489,61.776666666666664
2019-02-20 06 E,2019-02-20,06,4,2019,1,2,20,2,2019-01-16,2019,1,16,-3.3272220300643247,1020.1670054117839,64.36333333333333
2019-02-20 07 E,2019-02-20,07,4,2019,1,2,20,2,2019-01-16,2019,1,16,-3.3239505147207793,1020.3683262125651,64.84
2019-02-20 08 E,2019-02-20,08,4,2019,1,2,20,2,2019-01-16,2019,1,16,-2.941670602667276,1020.4679954020181,62.27
2019-02-20 09 E,2019-02-20,09,4,2019,1,2,20,2,2019-01-16,2019,1,16,-2.087139301684785,1021.1903336588542,58.126666666666665
2019-02-20 10 E,2019-02-20,10,4,2019,1,2,20,2,2019-01-16,2019,1,16,-0.17205357255938813,1019.3773474121094,39.70666666666666
2019-02-20 11 E,2019-02-20,11,4,2019,1,2,20,2,2019-01-16,2019,1,16,1.2870870121131215,1018.6683410644531,45.03333333333333
2019-02-20 12 E,2019-02-20,12,4,2019,1,2,20,2,2019-01-16,2019,1,16,2.6756377613872018,1017.2670080566407,41.21666666666667
2019-02-20 13 E,2019-02-20,13,4,2019,1,2,20,2,2019-01-16,2019,1,16,3.8926551311780693,1016.2666727701823,37.93666666666667
2019-02-20 14 E,2019-02-20,14,4,2019,1,2,20,2,2019-01-16,2019,1,16,4.46544281605808,1016.1486702021845,36.843333333333334
2019-02-20 15 E,2019-02-20,15,4,2019,1,2,20,2,2019-01-16,2019,1,16,4.711247866993449,1015.5830118136934,36.279999999999994
2019-02-20 16 E,2019-02-20,16,4,2019,1,2,20,2,2019-01-16,2019,1,16,4.6308920865969165,1015.799847084328,36.57333333333333
2019-02-20 17 E,2019-02-20,17,4,2019,1,2,20,2,2019-01-16,2019,1,16,3.965392472808747,1015.44134765625,37.153333333333336
2019-02-20 18 E,2019-02-20,18,4,2019,1,2,20,2,2019-01-16,2019,1,16,2.7979996196152612,1016.1273476155599,43.52333333333333
2019-02-20 19 E,2019-02-20,19,4,2019,1,2,20,2,2019-01-16,2019,1,16,1.71036253589096,1017.6200122070313,49.47
2019-02-20 20 E,2019-02-20,20,4,2019,1,2,20,2,2019-01-16,2019,1,16,1.0340824302835128,1017.328340250651,52.1
2019-02-20 21 E,2019-02-20,21,4,2019,1,2,20,2,2019-01-16,2019,1,16,0.5087511561941507,1017.5553190104166,55.446666666666665
2019-02-20 22 E,2019-02-20,22,4,2019,1,2,20,2,2019-01-16,2019,1,16,0.035908929566701143,1017.8376560465495,47.336666666666666
2019-02-20 23 E,2019-02-20,23,4,2019,1,2,20,2,2019-01-16,2019,1,16,-0.5907095743052414,1017.4223213704427,48.36666666666667
2019-02-20 24 E,2019-02-20,24,4,2019,1,2,20,2,2019-01-16,2019,1,16,-0.8403060749880794,1016.8616591389973,51.36333333333332
2019-02-21 01 E,2019-02-21,01,4,2019,1,2,21,3,2019-01-17,2019,1,17,-0.6539440534077329,1014.7010072835286,61.81666666666666
2019-02-21 02 E,2019-02-21,02,4,2019,1,2,21,3,2019-01-17,2019,1,17,-0.8937651803724203,1014.0690018717447,63.85333333333333
2019-02-21 03 E,2019-02-21,03,4,2019,1,2,21,3,2019-01-17,2019,1,17,-1.1672260080242391,1020.1633321126302,63.47
2019-02-21 04 E,2019-02-21,04,4,2019,1,2,21,3,2019-01-17,2019,1,17,-1.485407147941472,1020.194659423828,61.6
2019-02-21 05 E,2019-02-21,05,4,2019,1,2,21,3,2019-01-17,2019,1,17,-1.7079041702126565,1020.3576586914063,62.35
2019-02-21 06 E,2019-02-21,06,4,2019,1,2,21,3,2019-01-17,2019,1,17,-1.8039067854173565,1020.3976580810546,63.086666666666666
2019-02-21 07 E,2019-02-21,07,4,2019,1,2,21,3,2019-01-17,2019,1,17,-1.8488923318916564,1020.6313273111979,63.46
2019-02-21 08 E,2019-02-21,08,4,2019,1,2,21,3,2019-01-17,2019,1,17,-1.4175509190053484,1020.9033272298178,63.373333333333335
2019-02-21 09 E,2019-02-21,09,4,2019,1,2,21,3,2019-01-17,2019,1,17,-0.395074045051224,1016.9926603190103,50.93333333333333
2019-02-21 10 E,2019-02-21,10,4,2019,1,2,21,3,2019-01-17,2019,1,17,1.364243017780569,1019.3193288167317,44.35333333333333
2019-02-21 11 E,2019-02-21,11,4,2019,1,2,21,3,2019-01-17,2019,1,17,2.960521434580196,1019.76999613444,35.89666666666667
2019-02-21 12 E,2019-02-21,12,4,2019,1,2,21,3,2019-01-17,2019,1,17,4.335291500239488,1018.9206677246093,32.56333333333334
2019-02-21 13 E,2019-02-21,13,4,2019,1,2,21,3,2019-01-17,2019,1,17,5.533990372456188,1017.0576808675131,35.42333333333334
2019-02-21 14 E,2019-02-21,14,4,2019,1,2,21,3,2019-01-17,2019,1,17,6.037040602050445,1016.1306817626952,34.10333333333333
2019-02-21 15 E,2019-02-21,15,4,2019,1,2,21,3,2019-01-17,2019,1,17,6.323537497330869,1015.8280153401693,30.44333333333333
2019-02-21 16 E,2019-02-21,16,4,2019,1,2,21,3,2019-01-17,2019,1,17,6.285399519457144,1015.7520090738932,30.150000000000002
2019-02-21 17 E,2019-02-21,17,4,2019,1,2,21,3,2019-01-17,2019,1,17,5.710293767741131,1016.3003403727213,33.81333333333333
2019-02-21 18 E,2019-02-21,18,4,2019,1,2,21,3,2019-01-17,2019,1,17,4.554676486179599,1015.9069958496093,37.63666666666666
2019-02-21 19 E,2019-02-21,19,4,2019,1,2,21,3,2019-01-17,2019,1,17,3.5535275008376543,1016.1966636149087,49.26666666666667
2019-02-21 20 E,2019-02-21,20,4,2019,1,2,21,3,2019-01-17,2019,1,17,2.9393146672701267,1016.3913303629557,50.49666666666667
2019-02-21 21 E,2019-02-21,21,4,2019,1,2,21,3,2019-01-17,2019,1,17,2.415443626667986,1016.8676635742187,53.60333333333333
2019-02-21 22 E,2019-02-21,22,4,2019,1,2,21,3,2019-01-17,2019,1,17,1.848211784923895,1017.1596604410806,53.45666666666667
2019-02-21 23 E,2019-02-21,23,4,2019,1,2,21,3,2019-01-17,2019,1,17,1.4889483066611013,1018.3493400065104,54.48666666666667
2019-02-21 24 E,2019-02-21,24,4,2019,1,2,21,3,2019-01-17,2019,1,17,1.4152142544830089,1018.1243241373699,55.27
2019-02-22 01 E,2019-02-22,01,4,2019,1,2,22,4,2019-01-18,2019,1,18,0.22375747624573283,1018.15734375,55.98666666666667
2019-02-22 02 E,2019-02-22,02,4,2019,1,2,22,4,2019-01-18,2019,1,18,-0.1609298949673542,1019.6253432210286,52.449999999999996
2019-02-22 03 E,2019-02-22,03,4,2019,1,2,22,4,2019-01-18,2019,1,18,-0.5175625046155169,1019.5400075276693,53.25
2019-02-22 04 E,2019-02-22,04,4,2019,1,2,22,4,2019-01-18,2019,1,18,-0.8300895830594043,1017.8746704101563,61.676666666666655
2019-02-22 05 E,2019-02-22,05,4,2019,1,2,22,4,2019-01-18,2019,1,18,-1.1422401993837326,1019.1239833577474,57.64666666666667
2019-02-22 06 E,2019-02-22,06,4,2019,1,2,22,4,2019-01-18,2019,1,18,-1.2288814603737956,1019.0076501464843,58.48333333333333
2019-02-22 07 E,2019-02-22,07,4,2019,1,2,22,4,2019-01-18,2019,1,18,-1.252988762987877,1018.9213187662759,57.98
2019-02-22 08 E,2019-02-22,08,4,2019,1,2,22,4,2019-01-18,2019,1,18,-0.9432693315452189,1011.3020043945313,69.34
2019-02-22 09 E,2019-02-22,09,4,2019,1,2,22,4,2019-01-18,2019,1,18,-0.06257167296686765,1017.5396791585287,57.73333333333333
2019-02-22 10 E,2019-02-22,10,4,2019,1,2,22,4,2019-01-18,2019,1,18,1.6621777256817758,1016.0316632080077,52.11000000000001
2019-02-22 11 E,2019-02-22,11,4,2019,1,2,22,4,2019-01-18,2019,1,18,3.0979784004712627,1016.4919893391929,42.126666666666665
2019-02-22 12 E,2019-02-22,12,4,2019,1,2,22,4,2019-01-18,2019,1,18,4.463370099931557,1013.182992553711,38.00333333333333
2019-02-22 13 E,2019-02-22,13,4,2019,1,2,22,4,2019-01-18,2019,1,18,5.644377096558094,1018.70767578125,24.546666666666667
2019-02-22 14 E,2019-02-22,14,4,2019,1,2,22,4,2019-01-18,2019,1,18,6.084226879475993,1018.1070141601563,20.94
2019-02-22 15 E,2019-02-22,15,4,2019,1,2,22,4,2019-01-18,2019,1,18,6.318456225647278,1017.45701171875,22.55
2019-02-22 16 E,2019-02-22,16,4,2019,1,2,22,4,2019-01-18,2019,1,18,6.322756047643288,1017.0393369547527,22.436666666666667
2019-02-22 17 E,2019-02-22,17,4,2019,1,2,22,4,2019-01-18,2019,1,18,5.698979283666122,1017.4556675211588,28.28
2019-02-22 18 E,2019-02-22,18,4,2019,1,2,22,4,2019-01-18,2019,1,18,4.517907345697345,1014.7459814453126,29.276666666666667
2019-02-22 19 E,2019-02-22,19,4,2019,1,2,22,4,2019-01-18,2019,1,18,3.47940804818341,1014.1886501057943,40.693333333333335
2019-02-22 20 E,2019-02-22,20,4,2019,1,2,22,4,2019-01-18,2019,1,18,2.7436242733894165,1014.6199930826823,45.166666666666664
2019-02-22 21 E,2019-02-22,21,4,2019,1,2,22,4,2019-01-18,2019,1,18,2.2400768790565357,1014.4409989420574,46.31
2019-02-22 22 E,2019-02-22,22,4,2019,1,2,22,4,2019-01-18,2019,1,18,1.7650372462506916,1014.3506536865234,59.53666666666666
2019-02-22 23 E,2019-02-22,23,4,2019,1,2,22,4,2019-01-18,2019,1,18,1.2546695678805726,1015.8206742350261,60.48333333333333
2019-02-22 24 E,2019-02-22,24,4,2019,1,2,22,4,2019-01-18,2019,1,18,0.9694024460616353,1015.7703316243491,63.50333333333333
2019-02-23 01 E,2019-02-23,01,4,2019,1,2,23,5,2019-01-19,2019,1,19,-0.39207098625891273,1013.4443487548828,58.04
2019-02-23 02 E,2019-02-23,02,4,2019,1,2,23,5,2019-01-19,2019,1,19,-0.5990101190510019,1013.531680094401,57.51666666666667
2019-02-23 03 E,2019-02-23,03,4,2019,1,2,23,5,2019-01-19,2019,1,19,-0.8492905070514127,1012.4280006917319,59.95333333333334
2019-02-23 04 E,2019-02-23,04,4,2019,1,2,23,5,2019-01-19,2019,1,19,-1.104513723630476,1013.3783152262371,58.94
2019-02-23 05 E,2019-02-23,05,4,2019,1,2,23,5,2019-01-19,2019,1,19,-1.3108911767488418,1013.4606762695312,59.9
2019-02-23 06 E,2019-02-23,06,4,2019,1,2,23,5,2019-01-19,2019,1,19,-1.3856860808013869,1013.6276717122396,58.96
2019-02-23 07 E,2019-02-23,07,4,2019,1,2,23,5,2019-01-19,2019,1,19,-1.3174605188424822,1013.583335571289,57.63
2019-02-23 08 E,2019-02-23,08,4,2019,1,2,23,5,2019-01-19,2019,1,19,-0.9332172787626548,1013.4823179117839,57.97333333333333
2019-02-23 09 E,2019-02-23,09,4,2019,1,2,23,5,2019-01-19,2019,1,19,0.08272854952866278,1014.6760040283203,59.99666666666667
2019-02-23 10 E,2019-02-23,10,4,2019,1,2,23,5,2019-01-19,2019,1,19,2.1885950749448813,1016.8963252766927,53.526666666666664
2019-02-23 11 E,2019-02-23,11,4,2019,1,2,23,5,2019-01-19,2019,1,19,3.641924577159322,1017.7533392333985,41.76333333333333
2019-02-23 12 E,2019-02-23,12,4,2019,1,2,23,5,2019-01-19,2019,1,19,5.08160279875721,1017.3870027669271,40.596666666666664
2019-02-23 13 E,2019-02-23,13,4,2019,1,2,23,5,2019-01-19,2019,1,19,6.1682890321364106,1016.799003499349,29.330000000000002
2019-02-23 14 E,2019-02-23,14,4,2019,1,2,23,5,2019-01-19,2019,1,19,6.851472829913,1016.556995646159,26.933333333333334
2019-02-23 15 E,2019-02-23,15,4,2019,1,2,23,5,2019-01-19,2019,1,19,7.109402074308378,1016.1733473714193,26.713333333333335
2019-02-23 16 E,2019-02-23,16,4,2019,1,2,23,5,2019-01-19,2019,1,19,7.025930469686131,1016.0253458658854,27.326666666666668
2019-02-23 17 E,2019-02-23,17,4,2019,1,2,23,5,2019-01-19,2019,1,19,6.394816360149252,1015.3969879150391,31.539999999999996
2019-02-23 18 E,2019-02-23,18,4,2019,1,2,23,5,2019-01-19,2019,1,19,5.335176876551894,1014.7779809570312,38.86
2019-02-23 19 E,2019-02-23,19,4,2019,1,2,23,5,2019-01-19,2019,1,19,4.316353121578129,1015.5676674397786,39.589999999999996
2019-02-23 20 E,2019-02-23,20,4,2019,1,2,23,5,2019-01-19,2019,1,19,3.583506103664437,1015.6489929199219,44.71
2019-02-23 21 E,2019-02-23,21,4,2019,1,2,23,5,2019-01-19,2019,1,19,3.1088070996153934,1015.4673291015624,47.48666666666666
2019-02-23 22 E,2019-02-23,22,4,2019,1,2,23,5,2019-01-19,2019,1,19,2.60132603087704,1015.5446653238932,52.446666666666665
2019-02-23 23 E,2019-02-23,23,4,2019,1,2,23,5,2019-01-19,2019,1,19,2.1326020021749432,1015.460990193685,52.419999999999995
2019-02-23 24 E,2019-02-23,24,4,2019,1,2,23,5,2019-01-19,2019,1,19,2.024101246280616,1015.3863224283854,53.21
2019-02-24 01 E,2019-02-24,01,4,2019,1,2,24,6,2019-01-20,2019,1,20,1.6428507746928294,1015.8616709391275,65.88333333333333
2019-02-24 02 E,2019-02-24,02,4,2019,1,2,24,6,2019-01-20,2019,1,20,1.4154910643006282,1014.5386753336588,60.31666666666666
2019-02-24 03 E,2019-02-24,03,4,2019,1,2,24,6,2019-01-20,2019,1,20,1.06870092597715,1013.794653523763,64.05
2019-02-24 04 E,2019-02-24,04,4,2019,1,2,24,6,2019-01-20,2019,1,20,0.7549379817735341,1013.3359871419271,55.97666666666667
2019-02-24 05 E,2019-02-24,05,4,2019,1,2,24,6,2019-01-20,2019,1,20,0.5095847104949612,1012.8716569010417,63.776666666666664
2019-02-24 06 E,2019-02-24,06,4,2019,1,2,24,6,2019-01-20,2019,1,20,0.21984489069403146,1012.7653243001301,65.49000000000001
2019-02-24 07 E,2019-02-24,07,4,2019,1,2,24,6,2019-01-20,2019,1,20,0.12622103754725245,1012.5660162353515,60.73
2019-02-24 08 E,2019-02-24,08,4,2019,1,2,24,6,2019-01-20,2019,1,20,0.37833204904243584,1012.431342976888,58.123333333333335
2019-02-24 09 E,2019-02-24,09,4,2019,1,2,24,6,2019-01-20,2019,1,20,1.1551391464186544,1010.1606791178386,68.82333333333334
2019-02-24 10 E,2019-02-24,10,4,2019,1,2,24,6,2019-01-20,2019,1,20,2.85354547767106,1013.874672241211,45.75333333333333
2019-02-24 11 E,2019-02-24,11,4,2019,1,2,24,6,2019-01-20,2019,1,20,4.356886534336523,1014.0126743570963,36.11666666666667
2019-02-24 12 E,2019-02-24,12,4,2019,1,2,24,6,2019-01-20,2019,1,20,5.638460759408228,1013.725,41.85
2019-02-24 13 E,2019-02-24,13,4,2019,1,2,24,6,2019-01-20,2019,1,20,6.684177634487827,1014.4743416341147,26.53333333333333
2019-02-24 14 E,2019-02-24,14,4,2019,1,2,24,6,2019-01-20,2019,1,20,7.174556065929301,1014.1770149739583,25.613333333333333
2019-02-24 15 E,2019-02-24,15,4,2019,1,2,24,6,2019-01-20,2019,1,20,7.320466682200837,1014.0203468831381,24.483333333333334
2019-02-24 16 E,2019-02-24,16,4,2019,1,2,24,6,2019-01-20,2019,1,20,7.293333900879179,1014.0206758626304,24.163333333333338
2019-02-24 17 E,2019-02-24,17,4,2019,1,2,24,6,2019-01-20,2019,1,20,6.710718389963055,1013.5536781819661,25.963333333333335
2019-02-24 18 E,2019-02-24,18,4,2019,1,2,24,6,2019-01-20,2019,1,20,5.664384956188588,1013.2583243815105,35.733333333333334
2019-02-24 19 E,2019-02-24,19,4,2019,1,2,24,6,2019-01-20,2019,1,20,4.6573106809603075,1013.8200071207683,45.96333333333334
2019-02-24 20 E,2019-02-24,20,4,2019,1,2,24,6,2019-01-20,2019,1,20,3.938135594107893,1013.7036680094401,51.28666666666666
2019-02-24 21 E,2019-02-24,21,4,2019,1,2,24,6,2019-01-20,2019,1,20,3.4401173595422723,1013.8500095621745,51.54333333333333
2019-02-24 22 E,2019-02-24,22,4,2019,1,2,24,6,2019-01-20,2019,1,20,2.9593879070825992,1014.1416762288412,54.31333333333333
2019-02-24 23 E,2019-02-24,23,4,2019,1,2,24,6,2019-01-20,2019,1,20,2.5332556491949982,1014.4046759033204,53.10999999999999
2019-02-24 24 E,2019-02-24,24,4,2019,1,2,24,6,2019-01-20,2019,1,20,2.441811558954721,1014.3803236897787,53.56
2019-02-25 01 E,2019-02-25,01,4,2019,1,2,25,0,2019-01-21,2019,1,21,-0.5265604214815529,1015.5470005289714,50.096666666666664
2019-02-25 02 E,2019-02-25,02,4,2019,1,2,25,0,2019-01-21,2019,1,21,-0.7658541778851727,1015.2873354085286,50.43333333333333
2019-02-25 03 E,2019-02-25,03,4,2019,1,2,25,0,2019-01-21,2019,1,21,-1.0762871238204184,1014.8480122884115,51.843333333333334
2019-02-25 04 E,2019-02-25,04,4,2019,1,2,25,0,2019-01-21,2019,1,21,-1.3810082512290354,1014.8316731770833,49.69
2019-02-25 05 E,2019-02-25,05,4,2019,1,2,25,0,2019-01-21,2019,1,21,-1.630101762824397,1014.7076574707031,53.40333333333333
2019-02-25 06 E,2019-02-25,06,4,2019,1,2,25,0,2019-01-21,2019,1,21,-2.0508038940441113,1012.9239910888673,54.53666666666667
2019-02-25 07 E,2019-02-25,07,4,2019,1,2,25,0,2019-01-21,2019,1,21,-2.1932724412903,1012.6429911295573,55.51333333333333
2019-02-25 08 E,2019-02-25,08,4,2019,1,2,25,0,2019-01-21,2019,1,21,-2.2000322479548626,1012.7813256835938,52.343333333333334
2019-02-25 09 E,2019-02-25,09,4,2019,1,2,25,0,2019-01-21,2019,1,21,-1.6099364898338344,1015.1376761881511,47.830000000000005
2019-02-25 10 E,2019-02-25,10,4,2019,1,2,25,0,2019-01-21,2019,1,21,-0.44712065360900394,1012.0776633707682,51.14666666666667
2019-02-25 11 E,2019-02-25,11,4,2019,1,2,25,0,2019-01-21,2019,1,21,0.4381960908209301,1011.9330086263021,46.080000000000005
2019-02-25 12 E,2019-02-25,12,4,2019,1,2,25,0,2019-01-21,2019,1,21,1.772388247637099,1011.4879941813151,41.88333333333333
2019-02-25 13 E,2019-02-25,13,4,2019,1,2,25,0,2019-01-21,2019,1,21,2.7781228444477346,1011.1383201090495,39.03333333333334
2019-02-25 14 E,2019-02-25,14,4,2019,1,2,25,0,2019-01-21,2019,1,21,3.232724292115279,1011.4190894530839,39.71
2019-02-25 15 E,2019-02-25,15,4,2019,1,2,25,0,2019-01-21,2019,1,21,3.3967439487413933,1015.039700878413,39.82
2019-02-25 16 E,2019-02-25,16,4,2019,1,2,25,0,2019-01-21,2019,1,21,3.2243143673070924,1015.1390024820963,39.93333333333333
2019-02-25 17 E,2019-02-25,17,4,2019,1,2,25,0,2019-01-21,2019,1,21,2.577231234295334,1010.4946724446614,34.62
2019-02-25 18 E,2019-02-25,18,4,2019,1,2,25,0,2019-01-21,2019,1,21,1.4691028234920491,1010.913671875,39.839999999999996
2019-02-25 19 E,2019-02-25,19,4,2019,1,2,25,0,2019-01-21,2019,1,21,0.3843191782617151,1011.2246685791016,50.99666666666667
2019-02-25 20 E,2019-02-25,20,4,2019,1,2,25,0,2019-01-21,2019,1,21,-0.4927100130150521,1011.567334391276,47.913333333333334
2019-02-25 21 E,2019-02-25,21,4,2019,1,2,25,0,2019-01-21,2019,1,21,-1.0282327982418646,1011.8881916503906,49.97666666666667
2019-02-25 22 E,2019-02-25,22,4,2019,1,2,25,0,2019-01-21,2019,1,21,-1.667131571109807,1012.631000366211,52.65
2019-02-25 23 E,2019-02-25,23,4,2019,1,2,25,0,2019-01-21,2019,1,21,-2.0534791928442373,1013.8029954020182,60.34
2019-02-25 24 E,2019-02-25,24,4,2019,1,2,25,0,2019-01-21,2019,1,21,-2.5538827549695564,1013.8263236490885,51.20000000000001
2019-02-26 01 E,2019-02-26,01,4,2019,1,2,26,1,2019-01-22,2019,1,22,-4.675320066636069,1014.8000008138021,46.54
2019-02-26 02 E,2019-02-26,02,4,2019,1,2,26,1,2019-01-22,2019,1,22,-5.349732752949497,1014.8259912109374,38.11333333333334
2019-02-26 03 E,2019-02-26,03,4,2019,1,2,26,1,2019-01-22,2019,1,22,-5.765154312600479,1015.6763303629558,37.92666666666667
2019-02-26 04 E,2019-02-26,04,4,2019,1,2,26,1,2019-01-22,2019,1,22,-6.0757851552725555,1015.4863250732423,37.3
2019-02-26 05 E,2019-02-26,05,4,2019,1,2,26,1,2019-01-22,2019,1,22,-6.207401381009123,1015.4556573486328,37.13
2019-02-26 06 E,2019-02-26,06,4,2019,1,2,26,1,2019-01-22,2019,1,22,-6.384839437360014,1015.4793218994141,37.22333333333333
2019-02-26 07 E,2019-02-26,07,4,2019,1,2,26,1,2019-01-22,2019,1,22,-6.620890241789023,1015.8113297526041,36.42333333333334
2019-02-26 08 E,2019-02-26,08,4,2019,1,2,26,1,2019-01-22,2019,1,22,-6.297431016295707,1016.0573364257813,37.02
2019-02-26 09 E,2019-02-26,09,4,2019,1,2,26,1,2019-01-22,2019,1,22,-5.4938760532750095,1016.5456614176433,34.526666666666664
2019-02-26 10 E,2019-02-26,10,4,2019,1,2,26,1,2019-01-22,2019,1,22,-3.7639605537475034,1015.8623376464843,33.846666666666664
2019-02-26 11 E,2019-02-26,11,4,2019,1,2,26,1,2019-01-22,2019,1,22,-2.467284992561624,1015.9933365885418,34.940000000000005
2019-02-26 12 E,2019-02-26,12,4,2019,1,2,26,1,2019-01-22,2019,1,22,-1.2288639057456603,1017.3100069173178,33.00333333333333
2019-02-26 13 E,2019-02-26,13,4,2019,1,2,26,1,2019-01-22,2019,1,22,-0.14755414806354716,1017.631993001302,26.823333333333334
2019-02-26 14 E,2019-02-26,14,4,2019,1,2,26,1,2019-01-22,2019,1,22,0.7488550051451579,1017.2299914550781,28.02
2019-02-26 15 E,2019-02-26,15,4,2019,1,2,26,1,2019-01-22,2019,1,22,0.839949618548634,1017.1206569417318,29.27
2019-02-26 16 E,2019-02-26,16,4,2019,1,2,26,1,2019-01-22,2019,1,22,0.9457040032403699,1017.031664428711,30.263333333333332
2019-02-26 17 E,2019-02-26,17,4,2019,1,2,26,1,2019-01-22,2019,1,22,0.5033673151491417,1016.9419954427084,33.51333333333333
2019-02-26 18 E,2019-02-26,18,4,2019,1,2,26,1,2019-01-22,2019,1,22,-0.46908278692105415,1017.0069966634114,46.75666666666667
2019-02-26 19 E,2019-02-26,19,4,2019,1,2,26,1,2019-01-22,2019,1,22,-1.5128010936220395,1013.1396671549479,48.20666666666667
2019-02-26 20 E,2019-02-26,20,4,2019,1,2,26,1,2019-01-22,2019,1,22,-2.1871103037637876,1014.3550134277344,49.75
2019-02-26 21 E,2019-02-26,21,4,2019,1,2,26,1,2019-01-22,2019,1,22,-2.7081462272236774,1014.7469932047525,42.10999999999999
